Currency,Date,Open,High,Low,Close
GBP,10/05/2018,1.3557,1.3618,1.346,1.3499
GBP,09/05/2018,1.3546,1.3607,1.3499,1.3557
GBP,07/05/2018,1.3525,1.3575,1.3516,1.3564
GBP,04/05/2018,1.3582,1.3586,1.3487,1.3531
GBP,03/05/2018,1.3601,1.3653,1.3538,1.3582
GBP,02/05/2018,1.3627,1.3666,1.3581,1.3601
GBP,27/04/2018,1.3765,1.3773,1.3588,1.3627
GBP,26/04/2018,1.3938,1.3998,1.3895,1.393
GBP,25/04/2018,1.3978,1.3997,1.3925,1.3938
GBP,24/04/2018,1.3945,1.3987,1.3918,1.3978
GBP,23/04/2018,1.4007,1.4031,1.3937,1.3945
GBP,20/04/2018,1.4193,1.4199,1.3997,1.4
GBP,19/04/2018,1.4214,1.4246,1.4161,1.4193
GBP,18/04/2018,1.4288,1.4315,1.4174,1.4214
GBP,17/04/2018,1.4325,1.4377,1.4286,1.4288
GBP,16/04/2018,1.4261,1.4338,1.4232,1.4325
GBP,13/04/2018,1.4227,1.4297,1.4221,1.4238
GBP,12/04/2018,1.4176,1.4247,1.4146,1.4227
GBP,11/04/2018,1.4146,1.4223,1.4146,1.4176
GBP,10/04/2018,1.4135,1.4188,1.4121,1.4146
GBP,09/04/2018,1.41,1.4164,1.4077,1.4135
GBP,06/04/2018,1.3988,1.4105,1.3983,1.4092
GBP,05/04/2018,1.4082,1.4097,1.3966,1.3988
GBP,04/04/2018,1.4056,1.4097,1.4015,1.4082
GBP,03/04/2018,1.4034,1.4089,1.4021,1.4056
GBP,02/04/2018,1.4027,1.4078,1.4019,1.4034
GBP,30/03/2018,1.4223,1.4244,1.4066,1.4169
GBP,28/03/2018,1.4169,1.42,1.4091,1.4106
GBP,27/03/2018,1.4223,1.4244,1.4066,1.4169
GBP,26/03/2018,1.4143,1.4245,1.4128,1.4223
GBP,23/03/2018,1.4104,1.4172,1.4085,1.4132
GBP,22/03/2018,1.4079,1.4219,1.4059,1.4104
GBP,21/03/2018,1.4008,1.4085,1.3993,1.4079
GBP,20/03/2018,1.4047,1.4067,1.3983,1.4008
GBP,19/03/2018,1.3941,1.4088,1.3913,1.4047
GBP,16/03/2018,1.3965,1.398,1.389,1.3942
GBP,15/03/2018,1.3974,1.3989,1.3922,1.3965
GBP,14/03/2018,1.3971,1.3996,1.3926,1.3974
GBP,13/03/2018,1.39,1.3994,1.3875,1.3971
GBP,12/03/2018,1.3851,1.3906,1.3841,1.39
GBP,09/03/2018,1.3815,1.3889,1.3782,1.385
GBP,08/03/2018,1.3887,1.391,1.3809,1.3815
GBP,07/03/2018,1.3879,1.3912,1.3846,1.3887
GBP,06/03/2018,1.3846,1.393,1.3817,1.3879
GBP,05/03/2018,1.3778,1.3877,1.3767,1.3846
GBP,01/03/2018,1.3735,1.3817,1.3715,1.3802
GBP,28/02/2018,1.3924,1.394,1.3772,1.3785
GBP,27/02/2018,1.3966,1.3997,1.3858,1.3924
GBP,26/02/2018,1.3974,1.407,1.3928,1.3966
GBP,23/02/2018,1.396,1.4005,1.3905,1.3971
GBP,22/02/2018,1.3967,1.4009,1.3857,1.396
GBP,21/02/2018,1.4002,1.4008,1.3905,1.3967
GBP,20/02/2018,1.4014,1.4025,1.3932,1.4003
GBP,16/02/2018,1.4025,1.405,1.3959,1.4014
GBP,15/02/2018,1.3978,1.41,1.3974,1.4046
GBP,14/02/2018,1.3865,1.3984,1.38,1.3978
GBP,12/02/2018,1.3817,1.3924,1.3817,1.3865
GBP,09/02/2018,1.3901,1.3987,1.3765,1.3827
GBP,08/02/2018,1.3874,1.4067,1.3846,1.3901
GBP,07/02/2018,1.3957,1.3994,1.3856,1.3874
GBP,06/02/2018,1.4032,1.4032,1.3836,1.3957
GBP,05/02/2018,1.4131,1.4151,1.3987,1.4032
GBP,02/02/2018,1.423,1.4278,1.4102,1.4118
GBP,01/02/2018,1.4184,1.4275,1.4151,1.423
GBP,31/01/2018,1.4143,1.4233,1.4122,1.4184
GBP,29/01/2018,1.4163,1.4209,1.4026,1.407
GBP,25/01/2018,1.4256,1.4285,1.4083,1.416
GBP,24/01/2018,1.3979,1.4241,1.3975,1.4196
GBP,23/01/2018,1.3958,1.4027,1.3916,1.3979
GBP,22/01/2018,1.3871,1.397,1.3857,1.3958
GBP,19/01/2018,1.3877,1.3945,1.3839,1.3858
GBP,18/01/2018,1.385,1.3942,1.3805,1.3877
GBP,17/01/2018,1.3772,1.385,1.3757,1.385
GBP,16/01/2018,1.381,1.3814,1.3742,1.3772
GBP,15/01/2018,1.373,1.382,1.3724,1.381
GBP,12/01/2018,1.3545,1.3744,1.353,1.3728
GBP,11/01/2018,1.3517,1.3555,1.3458,1.3545
GBP,10/01/2018,1.3527,1.3562,1.3482,1.3517
GBP,09/01/2018,1.3559,1.3582,1.3506,1.3527
GBP,08/01/2018,1.3571,1.3586,1.3523,1.3559
GBP,05/01/2018,1.3547,1.3582,1.3524,1.3571
GBP,04/01/2018,1.3526,1.356,1.3503,1.3547
GBP,03/01/2018,1.3584,1.3613,1.3495,1.3526
GBP,02/01/2018,1.3513,1.36,1.3502,1.3584
GBP,01/01/2018,1.3513,1.3514,1.3513,1.3513
GBP,28/12/2017,1.3398,1.3457,1.3391,1.3448
GBP,27/12/2017,1.3381,1.343,1.3368,1.3398
GBP,26/12/2017,1.3367,1.3392,1.3333,1.3381
GBP,22/12/2017,1.3364,1.3409,1.3335,1.337
GBP,20/12/2017,1.337,1.342,1.3366,1.3396
GBP,19/12/2017,1.3393,1.3402,1.3331,1.337
GBP,18/12/2017,1.3327,1.3418,1.331,1.3393
GBP,15/12/2017,1.3431,1.3448,1.3302,1.332
GBP,14/12/2017,1.3352,1.3466,1.3348,1.3431
GBP,12/12/2017,1.3351,1.338,1.3311,1.3315
GBP,11/12/2017,1.3381,1.3431,1.3345,1.3351
GBP,08/12/2017,1.3426,1.352,1.3356,1.339
GBP,07/12/2017,1.3377,1.3434,1.332,1.3426
GBP,06/12/2017,1.3436,1.3448,1.3358,1.3377
GBP,05/12/2017,1.3458,1.3482,1.3371,1.3436
GBP,04/12/2017,1.3479,1.3539,1.3414,1.3458
GBP,30/11/2017,1.3509,1.355,1.3445,1.3477
GBP,29/11/2017,1.333,1.3448,1.3262,1.3429
GBP,28/11/2017,1.3329,1.3358,1.3221,1.333
GBP,27/11/2017,1.333,1.3383,1.331,1.3329
GBP,24/11/2017,1.3305,1.336,1.3279,1.3337
GBP,23/11/2017,1.3289,1.3337,1.3285,1.3305
GBP,22/11/2017,1.3239,1.33,1.3214,1.3289
GBP,21/11/2017,1.3234,1.3267,1.321,1.3239
GBP,20/11/2017,1.3206,1.3279,1.3186,1.3234
GBP,17/11/2017,1.3192,1.326,1.317,1.3215
GBP,15/11/2017,1.3179,1.3214,1.3131,1.3177
GBP,14/11/2017,1.3113,1.3187,1.3075,1.3179
GBP,13/11/2017,1.319,1.3204,1.3062,1.3113
GBP,10/11/2017,1.3145,1.323,1.3113,1.3196
GBP,09/11/2017,1.311,1.3153,1.3085,1.3145
GBP,08/11/2017,1.3155,1.3176,1.3087,1.311
GBP,07/11/2017,1.3152,1.3178,1.3109,1.3155
GBP,06/11/2017,1.3076,1.3162,1.3059,1.3152
GBP,03/11/2017,1.3145,1.323,1.3113,1.3196
GBP,02/11/2017,1.3261,1.3299,1.3043,1.3055
GBP,31/10/2017,1.3193,1.3289,1.319,1.3273
GBP,30/10/2017,1.312,1.3215,1.3106,1.3193
GBP,27/10/2017,1.3176,1.3179,1.307,1.3128
GBP,26/10/2017,1.3247,1.3279,1.3162,1.3176
GBP,25/10/2017,1.3132,1.3272,1.311,1.3247
GBP,24/10/2017,1.32,1.3228,1.3113,1.3132
GBP,23/10/2017,1.3162,1.3201,1.3088,1.319
GBP,18/10/2017,1.3162,1.3201,1.3088,1.319
GBP,17/10/2017,1.3285,1.329,1.3155,1.3179
GBP,16/10/2017,1.3301,1.3312,1.3247,1.3285
GBP,13/10/2017,1.3301,1.3311,1.3274,1.3293
GBP,12/10/2017,1.3211,1.3267,1.3122,1.3247
GBP,11/10/2017,1.321,1.3222,1.3176,1.3211
GBP,10/10/2017,1.3146,1.3226,1.3131,1.321
GBP,09/10/2017,1.3066,1.3184,1.3053,1.3146
GBP,06/10/2017,1.3133,1.3134,1.3027,1.3066
GBP,05/10/2017,1.3273,1.3273,1.3122,1.3133
GBP,04/10/2017,1.3248,1.3292,1.3235,1.3273
GBP,03/10/2017,1.3273,1.3288,1.3222,1.3248
GBP,29/09/2017,1.3381,1.3402,1.3257,1.3273
GBP,28/09/2017,1.3403,1.3455,1.3343,1.3439
GBP,27/09/2017,1.3433,1.3464,1.3364,1.3403
GBP,26/09/2017,1.3454,1.3514,1.341,1.3432
GBP,25/09/2017,1.3474,1.3571,1.3431,1.3454
GBP,22/09/2017,1.3574,1.3596,1.3451,1.3504
GBP,21/09/2017,1.3582,1.3657,1.3453,1.3574
GBP,20/09/2017,1.3489,1.3607,1.3486,1.3582
GBP,19/09/2017,1.3484,1.3552,1.3469,1.3489
GBP,18/09/2017,1.3573,1.3619,1.3465,1.3484
GBP,15/09/2017,1.3387,1.3616,1.3382,1.3594
GBP,14/09/2017,1.3202,1.3404,1.3155,1.3387
GBP,13/09/2017,1.3274,1.3329,1.3202,1.3202
GBP,12/09/2017,1.3179,1.3288,1.3161,1.3274
GBP,11/09/2017,1.3197,1.3222,1.3167,1.3179
GBP,08/09/2017,1.3071,1.3224,1.3062,1.32
GBP,07/09/2017,1.3048,1.3116,1.3033,1.3071
GBP,06/09/2017,1.3018,1.3082,1.3002,1.3048
GBP,05/09/2017,1.2919,1.3032,1.2909,1.3018
GBP,04/09/2017,1.2951,1.2966,1.2913,1.2919
GBP,01/09/2017,1.2894,1.2995,1.289,1.2951
GBP,31/08/2017,1.2933,1.2935,1.2853,1.2894
GBP,30/08/2017,1.2927,1.2938,1.2879,1.2933
GBP,29/08/2017,1.2933,1.2979,1.2922,1.2927
GBP,28/08/2017,1.29,1.2947,1.2874,1.2933
GBP,24/08/2017,1.2795,1.2889,1.2794,1.2882
GBP,23/08/2017,1.2841,1.2841,1.278,1.279
GBP,22/08/2017,1.2908,1.2914,1.2811,1.2841
GBP,21/08/2017,1.2871,1.2916,1.285,1.2908
GBP,18/08/2017,1.2877,1.2917,1.2832,1.287
GBP,16/08/2017,1.2847,1.2909,1.2847,1.2877
GBP,14/08/2017,1.2982,1.2982,1.2846,1.2866
GBP,11/08/2017,1.2978,1.3031,1.294,1.3014
GBP,10/08/2017,1.2992,1.3015,1.2952,1.2978
GBP,09/08/2017,1.2981,1.3028,1.2969,1.2992
GBP,08/08/2017,1.3024,1.3054,1.2953,1.2981
GBP,07/08/2017,1.3042,1.3059,1.3014,1.3024
GBP,04/08/2017,1.3135,1.3164,1.3024,1.304
GBP,03/08/2017,1.3238,1.3267,1.3113,1.3135
GBP,02/08/2017,1.321,1.3246,1.3191,1.3238
GBP,01/08/2017,1.319,1.3245,1.3176,1.321
GBP,31/07/2017,1.313,1.32,1.3097,1.319
GBP,28/07/2017,1.3068,1.3152,1.3059,1.3136
GBP,27/07/2017,1.3047,1.3159,1.3045,1.3068
GBP,26/07/2017,1.3038,1.3067,1.3,1.3047
GBP,25/07/2017,1.3026,1.3084,1.3008,1.3038
GBP,24/07/2017,1.2994,1.3058,1.2984,1.3026
GBP,21/07/2017,1.2977,1.302,1.2954,1.2997
GBP,20/07/2017,1.3035,1.3039,1.2933,1.2977
GBP,19/07/2017,1.3046,1.3053,1.3011,1.3035
GBP,18/07/2017,1.306,1.3126,1.3005,1.3046
GBP,17/07/2017,1.31,1.3117,1.3051,1.306
GBP,14/07/2017,1.2923,1.3114,1.2919,1.3098
GBP,13/07/2017,1.2899,1.2955,1.2877,1.2923
GBP,12/07/2017,1.2848,1.2907,1.2812,1.2899
GBP,11/07/2017,1.2878,1.2927,1.2831,1.2848
GBP,10/07/2017,1.2888,1.2908,1.2855,1.2878
GBP,07/07/2017,1.2969,1.2977,1.2867,1.289
GBP,06/07/2017,1.2922,1.2984,1.2909,1.2969
GBP,05/07/2017,1.2957,1.2963,1.2913,1.2927
GBP,04/07/2017,1.2957,1.2963,1.2913,1.2927
GBP,03/07/2017,1.3005,1.3024,1.2932,1.2957
GBP,30/06/2017,1.2989,1.303,1.2946,1.3025
GBP,29/06/2017,1.2931,1.3007,1.292,1.2989
GBP,28/06/2017,1.2782,1.2972,1.2779,1.2931
GBP,27/06/2017,1.2723,1.2795,1.2711,1.2782
GBP,23/06/2017,1.2731,1.276,1.2706,1.2723
GBP,22/06/2017,1.2659,1.2687,1.2641,1.2667
GBP,21/06/2017,1.2625,1.271,1.2589,1.2659
GBP,20/06/2017,1.2744,1.2758,1.2604,1.2625
GBP,19/06/2017,1.2789,1.2815,1.2724,1.2744
GBP,16/06/2017,1.2758,1.2805,1.275,1.2783
GBP,15/06/2017,1.2795,1.2815,1.2691,1.2758
GBP,14/06/2017,1.2744,1.2818,1.2724,1.2795
GBP,13/06/2017,1.2651,1.2755,1.2639,1.2744
GBP,12/06/2017,1.2727,1.277,1.2644,1.2651
GBP,09/06/2017,1.2938,1.2961,1.2636,1.2746
GBP,08/06/2017,1.2927,1.2978,1.2908,1.2938
GBP,07/06/2017,1.2884,1.2967,1.288,1.2927
GBP,06/06/2017,1.2924,1.295,1.2872,1.2884
GBP,05/06/2017,1.2855,1.2941,1.2853,1.2924
GBP,02/06/2017,1.2885,1.2904,1.2846,1.2888
GBP,01/06/2017,1.289,1.2916,1.283,1.2885
GBP,31/05/2017,1.2844,1.2921,1.2769,1.289
GBP,30/05/2017,1.2836,1.2888,1.2795,1.2844
GBP,29/05/2017,1.2959,1.2962,1.2776,1.2804
GBP,26/05/2017,1.2959,1.2962,1.2776,1.2804
GBP,25/05/2017,1.2932,1.3015,1.293,1.2959
GBP,24/05/2017,1.298,1.2999,1.2927,1.2932
GBP,23/05/2017,1.3013,1.3034,1.2953,1.298
GBP,22/05/2017,1.3011,1.3043,1.2966,1.3013
GBP,19/05/2017,1.2994,1.304,1.29,1.3036
GBP,18/05/2017,1.294,1.3048,1.2937,1.2994
GBP,17/05/2017,1.2916,1.2991,1.2906,1.294
GBP,16/05/2017,1.2908,1.2958,1.2866,1.2916
GBP,15/05/2017,1.2905,1.2941,1.2872,1.2908
GBP,12/05/2017,1.2876,1.29,1.2845,1.289
GBP,11/05/2017,1.2941,1.2949,1.285,1.2876
GBP,09/05/2017,1.2946,1.2988,1.2922,1.2941
GBP,08/05/2017,1.2982,1.2989,1.293,1.2937
GBP,05/05/2017,1.2921,1.2984,1.2901,1.2982
GBP,04/05/2017,1.2914,1.2926,1.2831,1.2921
GBP,03/05/2017,1.2922,1.2948,1.2885,1.2914
GBP,02/05/2017,1.2916,1.2929,1.2865,1.2922
GBP,28/04/2017,1.2951,1.2966,1.2901,1.2916
GBP,27/04/2017,1.2831,1.2917,1.2819,1.2901
GBP,26/04/2017,1.284,1.2863,1.2805,1.2831
GBP,25/04/2017,1.2782,1.2846,1.2775,1.284
GBP,24/04/2017,1.2844,1.287,1.2773,1.2782
GBP,21/04/2017,1.282,1.2835,1.2757,1.2817
GBP,20/04/2017,1.2785,1.2847,1.2771,1.282
GBP,19/04/2017,1.2766,1.2905,1.2765,1.2785
GBP,18/04/2017,1.2586,1.2772,1.2516,1.2766
GBP,17/04/2017,1.253,1.2596,1.2524,1.2586
GBP,13/04/2017,1.2516,1.2535,1.2501,1.2523
GBP,12/04/2017,1.2483,1.2521,1.2477,1.2491
GBP,11/04/2017,1.242,1.2492,1.2404,1.2483
GBP,10/04/2017,1.2376,1.2429,1.2351,1.242
GBP,07/04/2017,1.2477,1.2478,1.2366,1.2371
GBP,06/04/2017,1.2469,1.2506,1.245,1.2477
GBP,05/04/2017,1.2432,1.2497,1.2423,1.2469
GBP,03/04/2017,1.2476,1.2496,1.2419,1.2432
GBP,31/03/2017,1.2475,1.2558,1.2434,1.255
GBP,30/03/2017,1.241,1.2524,1.2403,1.2475
GBP,29/03/2017,1.2481,1.2488,1.2377,1.241
GBP,28/03/2017,1.2563,1.2596,1.2479,1.2481
GBP,27/03/2017,1.2488,1.2615,1.2476,1.2564
GBP,24/03/2017,1.2515,1.2529,1.2469,1.2473
GBP,23/03/2017,1.248,1.2531,1.2463,1.2515
GBP,22/03/2017,1.2478,1.2507,1.2424,1.248
GBP,21/03/2017,1.2345,1.2494,1.2341,1.2478
GBP,20/03/2017,1.2399,1.2436,1.2335,1.2345
GBP,17/03/2017,1.2352,1.2405,1.2324,1.2396
GBP,16/03/2017,1.2198,1.2377,1.2198,1.2352
GBP,15/03/2017,1.2165,1.2256,1.2146,1.2198
GBP,14/03/2017,1.2235,1.2236,1.211,1.2165
GBP,10/03/2017,1.2171,1.2251,1.2147,1.2235
GBP,09/03/2017,1.2153,1.2195,1.2135,1.217
GBP,08/03/2017,1.223,1.2252,1.217,1.2207
GBP,07/03/2017,1.223,1.2252,1.217,1.2207
GBP,03/03/2017,1.2265,1.23,1.2215,1.2291
GBP,02/03/2017,1.2319,1.2323,1.2259,1.2265
GBP,01/03/2017,1.2416,1.2419,1.2281,1.2319
GBP,28/02/2017,1.246,1.2471,1.2405,1.2416
GBP,27/02/2017,1.2468,1.2491,1.2384,1.246
GBP,23/02/2017,1.2545,1.257,1.2448,1.2462
GBP,22/02/2017,1.2461,1.2508,1.2424,1.2436
GBP,20/02/2017,1.2456,1.2481,1.2402,1.2461
GBP,17/02/2017,1.2472,1.2511,1.2388,1.2412
GBP,16/02/2017,1.2449,1.2524,1.244,1.2472
GBP,15/02/2017,1.247,1.2481,1.2383,1.2449
GBP,14/02/2017,1.2504,1.2548,1.2444,1.247
GBP,13/02/2017,1.2484,1.2539,1.2456,1.2504
GBP,10/02/2017,1.2513,1.2522,1.244,1.2491
GBP,09/02/2017,1.2536,1.2582,1.2497,1.2513
GBP,08/02/2017,1.2497,1.255,1.2475,1.2537
GBP,07/02/2017,1.2471,1.2502,1.2347,1.2497
GBP,06/02/2017,1.2497,1.2509,1.2428,1.2471
GBP,03/02/2017,1.2558,1.2564,1.246,1.2484
GBP,02/02/2017,1.2636,1.2706,1.2526,1.2558
GBP,01/02/2017,1.257,1.266,1.2543,1.2636
GBP,31/01/2017,1.2479,1.2591,1.2413,1.257
GBP,30/01/2017,1.2558,1.2601,1.2468,1.2479
GBP,27/01/2017,1.2558,1.2601,1.2524,1.2577
GBP,25/01/2017,1.2607,1.2673,1.2557,1.2591
GBP,23/01/2017,1.2358,1.2496,1.2331,1.2477
GBP,20/01/2017,1.2302,1.238,1.2261,1.2375
GBP,19/01/2017,1.231,1.2341,1.2254,1.2302
GBP,18/01/2017,1.2382,1.2416,1.2267,1.231
GBP,17/01/2017,1.2068,1.2397,1.2018,1.2383
GBP,16/01/2017,1.2056,1.2085,1.1986,1.2068
GBP,13/01/2017,1.2187,1.2233,1.2122,1.2182
GBP,12/01/2017,1.2159,1.2317,1.2153,1.2187
GBP,11/01/2017,1.2159,1.2198,1.2039,1.2159
GBP,10/01/2017,1.2169,1.219,1.2108,1.2159
GBP,09/01/2017,1.2271,1.2278,1.2125,1.2169
GBP,06/01/2017,1.2418,1.2431,1.2261,1.2287
GBP,05/01/2017,1.2317,1.2432,1.227,1.2418
GBP,04/01/2017,1.226,1.2334,1.2221,1.2317
GBP,03/01/2017,1.2285,1.2307,1.22,1.226
GBP,02/01/2017,1.2334,1.2356,1.2281,1.2285
GBP,29/12/2016,1.2227,1.2275,1.2207,1.2226
GBP,28/12/2016,1.2266,1.2297,1.2201,1.2227
GBP,27/12/2016,1.2284,1.2289,1.2241,1.2266
GBP,26/12/2016,1.2273,1.2305,1.2265,1.2284
GBP,23/12/2016,1.2301,1.2306,1.2229,1.2282
GBP,22/12/2016,1.2353,1.2379,1.2285,1.2301
GBP,21/12/2016,1.2358,1.2391,1.2324,1.2353
GBP,20/12/2016,1.2419,1.2427,1.2313,1.2358
GBP,19/12/2016,1.2496,1.2504,1.2356,1.2419
GBP,16/12/2016,1.2441,1.2509,1.2383,1.2496
GBP,15/12/2016,1.2698,1.2722,1.2376,1.2441
GBP,14/12/2016,1.2681,1.2721,1.2636,1.2698
GBP,13/12/2016,1.2695,1.2728,1.266,1.2681
GBP,12/12/2016,1.257,1.2697,1.2546,1.2695
GBP,09/12/2016,1.257,1.2621,1.2553,1.2572
GBP,08/12/2016,1.2603,1.2705,1.2549,1.257
GBP,07/12/2016,1.2669,1.2683,1.257,1.2603
GBP,06/12/2016,1.272,1.2775,1.2657,1.2669
GBP,05/12/2016,1.2722,1.2744,1.2628,1.272
GBP,02/12/2016,1.2582,1.2738,1.256,1.2729
GBP,01/12/2016,1.2498,1.2696,1.2473,1.2582
GBP,30/11/2016,1.2493,1.2515,1.242,1.2498
GBP,29/11/2016,1.2413,1.2526,1.2389,1.2493
GBP,28/11/2016,1.2491,1.2532,1.2386,1.2413
GBP,25/11/2016,1.246,1.2487,1.2416,1.2477
GBP,24/11/2016,1.2463,1.2495,1.2402,1.246
GBP,23/11/2016,1.2419,1.2469,1.2361,1.2463
GBP,22/11/2016,1.2478,1.2513,1.2404,1.2419
GBP,21/11/2016,1.2338,1.2511,1.2313,1.2478
GBP,18/11/2016,1.2433,1.2444,1.2302,1.2342
GBP,17/11/2016,1.2447,1.2505,1.2412,1.2433
GBP,16/11/2016,1.244,1.2515,1.241,1.2447
GBP,15/11/2016,1.2497,1.2529,1.238,1.244
GBP,11/11/2016,1.2615,1.2618,1.2444,1.2497
GBP,10/11/2016,1.2417,1.2547,1.2378,1.2543
GBP,09/11/2016,1.2391,1.2547,1.2354,1.2418
GBP,07/11/2016,1.251,1.2528,1.2379,1.2403
GBP,04/11/2016,1.2226,1.2388,1.2226,1.234
GBP,03/11/2016,1.2297,1.2494,1.228,1.2447
GBP,02/11/2016,1.2238,1.2354,1.2221,1.2298
GBP,01/11/2016,1.2228,1.228,1.2206,1.2238
GBP,28/10/2016,1.2183,1.2235,1.2141,1.2228
GBP,26/10/2016,1.2197,1.2245,1.2157,1.2226
GBP,25/10/2016,1.2211,1.2244,1.2083,1.2197
GBP,24/10/2016,1.2226,1.2249,1.2186,1.2238
GBP,21/10/2016,1.2226,1.2249,1.2186,1.2198
GBP,20/10/2016,1.2276,1.2298,1.221,1.2274
GBP,19/10/2016,1.2293,1.2332,1.2254,1.2276
GBP,18/10/2016,1.2198,1.2325,1.2177,1.2293
GBP,17/10/2016,1.2192,1.2205,1.2127,1.2198
GBP,14/10/2016,1.2249,1.2272,1.2169,1.2191
GBP,13/10/2016,1.2221,1.2259,1.2133,1.2249
GBP,10/10/2016,1.2158,1.2325,1.209,1.2221
GBP,07/10/2016,1.2646,1.2647,1.1841,1.2434
GBP,06/10/2016,1.2754,1.276,1.2622,1.2646
GBP,05/10/2016,1.2735,1.2771,1.2686,1.2754
GBP,04/10/2016,1.2854,1.2872,1.272,1.2735
GBP,03/10/2016,1.2941,1.2953,1.2818,1.2854
GBP,30/09/2016,1.2977,1.3023,1.2937,1.2972
GBP,29/09/2016,1.3009,1.3059,1.2964,1.2977
GBP,27/09/2016,1.2977,1.3025,1.2937,1.3021
GBP,26/09/2016,1.2951,1.2987,1.2917,1.2977
GBP,23/09/2016,1.2951,1.2987,1.2951,1.298
GBP,22/09/2016,1.2977,1.3121,1.2954,1.3084
GBP,21/09/2016,1.298,1.3012,1.2946,1.2977
GBP,20/09/2016,1.3048,1.3065,1.2947,1.298
GBP,19/09/2016,1.3017,1.3091,1.2996,1.3048
GBP,16/09/2016,1.3216,1.3248,1.2998,1.3002
GBP,15/09/2016,1.3192,1.3279,1.318,1.3216
GBP,14/09/2016,1.3199,1.3228,1.3139,1.3192
GBP,12/09/2016,1.3237,1.3264,1.3169,1.3187
GBP,09/09/2016,1.3294,1.3336,1.324,1.3267
GBP,08/09/2016,1.332,1.3376,1.3284,1.3294
GBP,07/09/2016,1.3422,1.3445,1.3319,1.332
GBP,06/09/2016,1.3304,1.3445,1.3297,1.344
GBP,02/09/2016,1.3288,1.3376,1.3282,1.3304
GBP,01/09/2016,1.314,1.3318,1.3123,1.3275
GBP,31/08/2016,1.3085,1.3158,1.3067,1.314
GBP,30/08/2016,1.3081,1.312,1.306,1.3085
GBP,29/08/2016,1.3151,1.3172,1.306,1.3081
GBP,26/08/2016,1.3151,1.3172,1.3108,1.3131
GBP,25/08/2016,1.3237,1.3264,1.3169,1.3187
GBP,24/08/2016,1.3187,1.3273,1.3162,1.3237
GBP,23/08/2016,1.3131,1.3211,1.3129,1.3187
GBP,22/08/2016,1.306,1.3157,1.3035,1.3131
GBP,19/08/2016,1.3138,1.3185,1.3024,1.3075
GBP,18/08/2016,1.3013,1.3172,1.2979,1.3138
GBP,16/08/2016,1.3036,1.3071,1.2995,1.3013
GBP,12/08/2016,1.2924,1.2945,1.2866,1.2875
GBP,11/08/2016,1.3005,1.3028,1.2936,1.2971
GBP,10/08/2016,1.3009,1.3094,1.2991,1.3005
GBP,09/08/2016,1.3039,1.3049,1.2956,1.3009
GBP,08/08/2016,1.3081,1.3097,1.303,1.3039
GBP,05/08/2016,1.3118,1.3175,1.3022,1.3073
GBP,04/08/2016,1.3328,1.3346,1.3112,1.3118
GBP,03/08/2016,1.3337,1.3372,1.3281,1.3328
GBP,02/08/2016,1.3204,1.3357,1.3172,1.3337
GBP,01/08/2016,1.3236,1.3273,1.3163,1.3204
GBP,29/07/2016,1.3143,1.3301,1.3139,1.323
GBP,28/07/2016,1.3132,1.3248,1.3105,1.3143
GBP,27/07/2016,1.314,1.3162,1.3073,1.3132
GBP,26/07/2016,1.3116,1.3165,1.3095,1.3137
GBP,25/07/2016,1.3116,1.3165,1.3095,1.3137
GBP,22/07/2016,1.321,1.3291,1.3079,1.3109
GBP,21/07/2016,1.3187,1.3275,1.3144,1.321
GBP,20/07/2016,1.3119,1.3198,1.3065,1.3187
GBP,19/07/2016,1.3257,1.3278,1.3089,1.3119
GBP,18/07/2016,1.3169,1.3315,1.3154,1.3257
GBP,15/07/2016,1.3321,1.3481,1.3132,1.3192
GBP,14/07/2016,1.3192,1.3475,1.3106,1.3321
GBP,13/07/2016,1.328,1.3338,1.3156,1.3192
GBP,12/07/2016,1.2967,1.3295,1.2956,1.328
GBP,11/07/2016,1.2954,1.3018,1.2851,1.2968
GBP,08/07/2016,1.2903,1.3019,1.2879,1.2954
GBP,07/07/2016,1.2945,1.3047,1.2877,1.2903
GBP,06/07/2016,1.3053,1.3056,1.2798,1.2945
GBP,04/07/2016,1.3272,1.3341,1.3232,1.3294
GBP,01/07/2016,1.3268,1.335,1.3206,1.3267
GBP,30/06/2016,1.3472,1.3496,1.3215,1.3268
GBP,29/06/2016,1.3214,1.3419,1.315,1.3329
GBP,28/06/2016,1.3214,1.3419,1.315,1.3329
GBP,27/06/2016,1.356,1.3566,1.3121,1.3214
GBP,24/06/2016,1.481,1.5018,1.3229,1.3679
GBP,23/06/2016,1.4706,1.4947,1.4642,1.481
GBP,22/06/2016,1.4662,1.4774,1.4617,1.4706
GBP,21/06/2016,1.4678,1.4783,1.4583,1.4662
GBP,20/06/2016,1.4355,1.4708,1.4349,1.4678
GBP,17/06/2016,1.4177,1.4388,1.4175,1.4358
GBP,16/06/2016,1.4168,1.4218,1.4013,1.4177
GBP,15/06/2016,1.4148,1.4214,1.4094,1.4168
GBP,14/06/2016,1.423,1.4281,1.4091,1.4148
GBP,13/06/2016,1.4261,1.4328,1.4116,1.423
GBP,09/06/2016,1.4534,1.4538,1.4447,1.4464
GBP,08/06/2016,1.4549,1.4601,1.4501,1.4534
GBP,07/06/2016,1.4461,1.466,1.4434,1.4549
GBP,06/06/2016,1.4518,1.4529,1.4353,1.4461
