Currency,Date,Open,High,Low,Close
="JPY",="25/08/2010",="83.9",="84.84",="83.9",="84.58",
="JPY",="24/08/2010",="85.16",="85.2",="83.6",="83.9",
="JPY",="23/08/2010",="85.62",="85.74",="85.09",="85.16",
="JPY",="20/08/2010",="85.39",="85.82",="85.19",="85.62",
="JPY",="19/08/2010",="85.46",="85.92",="84.9",="85.39",
="JPY",="18/08/2010",="85.52",="85.69",="85.19",="85.46",
="JPY",="17/08/2010",="85.32",="85.68",="85.12",="85.53",
="JPY",="16/08/2010",="86.09",="86.27",="85.22",="85.32",
="JPY",="13/08/2010",="85.9",="86.38",="85.57",="86.2",
="JPY",="12/08/2010",="85.32",="85.99",="84.94",="85.9",
="JPY",="11/08/2010",="85.44",="85.47",="84.73",="85.32",
="JPY",="10/08/2010",="85.93",="86.24",="85.18",="85.44",
="JPY",="09/08/2010",="85.32",="85.96",="85.27",="85.93",
="JPY",="06/08/2010",="85.82",="86.19",="85.02",="85.51",
="JPY",="05/08/2010",="86.27",="86.45",="85.72",="85.82",
="JPY",="04/08/2010",="85.79",="86.39",="85.33",="86.27",
="JPY",="03/08/2010",="86.5",="86.66",="85.68",="85.79",
="JPY",="02/08/2010",="86.47",="86.89",="86.22",="86.5",
="JPY",="30/07/2010",="86.79",="86.99",="85.95",="86.47",
="JPY",="29/07/2010",="87.47",="87.52",="86.57",="86.79",
="JPY",="28/07/2010",="87.9",="88.12",="87.26",="87.47",
="JPY",="27/07/2010",="86.88",="87.98",="86.83",="87.9",
="JPY",="26/07/2010",="87.24",="87.79",="86.83",="86.88",
="JPY",="23/07/2010",="86.95",="87.51",="86.74",="87.46",
="JPY",="22/07/2010",="87.05",="87.22",="86.34",="86.95",
="JPY",="21/07/2010",="87.51",="87.51",="86.87",="87.05",
="JPY",="20/07/2010",="86.7",="87.58",="86.66",="87.51",
="JPY",="19/07/2010",="86.92",="87.22",="86.42",="86.69",
="JPY",="16/07/2010",="87.4",="87.51",="86.27",="86.57",
="JPY",="15/07/2010",="88.41",="88.5",="87.24",="87.4",
="JPY",="14/07/2010",="88.74",="89.11",="88.08",="88.41",
="JPY",="13/07/2010",="88.62",="88.87",="88.03",="88.74",
="JPY",="12/07/2010",="88.52",="89.16",="88.39",="88.62",
="JPY",="09/07/2010",="88.36",="88.71",="88.33",="88.62",
="JPY",="08/07/2010",="87.7",="88.65",="87.66",="88.36",
="JPY",="07/07/2010",="87.52",="87.78",="87.02",="87.7",
="JPY",="06/07/2010",="87.77",="87.98",="87.35",="87.52",
="JPY",="05/07/2010",="87.76",="88.01",="87.64",="87.77",
="JPY",="02/07/2010",="87.6",="88.21",="87.33",="87.75",
="JPY",="01/07/2010",="88.43",="88.56",="86.97",="87.6",
="JPY",="30/06/2010",="88.6",="88.77",="88.37",="88.43",
="JPY",="29/06/2010",="89.37",="89.42",="88.29",="88.6",
="JPY",="28/06/2010",="89.33",="89.46",="89.07",="89.37",
="JPY",="25/06/2010",="89.61",="89.78",="89.22",="89.23",
="JPY",="24/06/2010",="89.82",="89.98",="89.23",="89.61",
="JPY",="23/06/2010",="90.57",="90.59",="89.74",="89.82",
="JPY",="22/06/2010",="91.11",="91.11",="90.33",="90.57",
="JPY",="21/06/2010",="90.05",="91.48",="89.97",="91.11",
="JPY",="18/06/2010",="91.01",="91.09",="90.44",="90.71",
="JPY",="17/06/2010",="91.44",="91.46",="90.51",="91.01",
="JPY",="16/06/2010",="91.46",="91.83",="91.1",="91.44",
="JPY",="15/06/2010",="91.58",="91.69",="91.08",="91.46",
="JPY",="14/06/2010",="91.66",="92.12",="91.42",="91.58",
="JPY",="11/06/2010",="91.34",="91.78",="91.24",="91.65",
="JPY",="10/06/2010",="91.3",="91.48",="90.86",="91.34",
="JPY",="09/06/2010",="91.46",="91.67",="91.06",="91.3",
="JPY",="08/06/2010",="91.37",="91.93",="90.84",="91.46",
="JPY",="07/06/2010",="91.8",="92.08",="90.98",="91.37",
="JPY",="04/06/2010",="92.71",="92.89",="91.42",="91.9",
="JPY",="03/06/2010",="92.13",="92.81",="92.04",="92.71",
="JPY",="02/06/2010",="90.94",="92.36",="90.89",="92.13",
="JPY",="01/06/2010",="91.26",="91.46",="90.54",="90.94",
="JPY",="31/05/2010",="91.1",="91.62",="90.82",="91.26",
="JPY",="28/05/2010",="91.04",="91.41",="90.61",="91.06",
="JPY",="27/05/2010",="89.92",="91.09",="89.81",="91.04",
="JPY",="26/05/2010",="90.23",="90.68",="89.83",="89.92",
="JPY",="25/05/2010",="90.29",="90.31",="89.27",="90.23",
="JPY",="24/05/2010",="90.1",="90.74",="89.75",="90.29",
="JPY",="21/05/2010",="89.68",="90.48",="89.04",="90",
="JPY",="20/05/2010",="91.71",="91.88",="88.97",="89.68",
="JPY",="19/05/2010",="92.23",="92.24",="90.96",="91.71",
="JPY",="18/05/2010",="92.59",="92.97",="92.11",="92.23",
="JPY",="17/05/2010",="92.35",="92.69",="91.77",="92.59",
="JPY",="14/05/2010",="92.75",="93.1",="91.8",="92.47",
="JPY",="13/05/2010",="93.25",="93.64",="92.59",="92.75",
="JPY",="12/05/2010",="92.65",="93.29",="92.44",="93.24",
="JPY",="11/05/2010",="93.29",="93.39",="92.22",="92.65",
="JPY",="10/05/2010",="92.59",="93.54",="91.78",="93.29",
="JPY",="07/05/2010",="90.58",="93.22",="90.02",="91.59",
="JPY",="06/05/2010",="93.81",="93.98",="88.26",="90.58",
="JPY",="05/05/2010",="94.54",="94.99",="93.54",="93.81",
="JPY",="04/05/2010",="94.54",="94.99",="94.33",="94.54",
="JPY",="03/05/2010",="93.54",="94.79",="93.51",="94.54",
="JPY",="30/04/2010",="94.03",="94.58",="93.84",="93.85",
="JPY",="29/04/2010",="94.03",="94.27",="93.85",="94.03",
="JPY",="28/04/2010",="93.26",="94.32",="93",="94.03",
="JPY",="27/04/2010",="93.96",="94.06",="92.82",="93.26",
="JPY",="26/04/2010",="93.99",="94.36",="93.87",="93.96",
="JPY",="23/04/2010",="93.49",="94.32",="93.31",="93.97",
="JPY",="22/04/2010",="93.19",="93.61",="92.74",="93.49",
="JPY",="21/04/2010",="93.22",="93.44",="92.94",="93.19",
="JPY",="20/04/2010",="92.4",="93.39",="92.4",="93.22",
="JPY",="19/04/2010",="92.07",="92.47",="91.6",="92.4",
="JPY",="16/04/2010",="93.03",="93.14",="91.91",="92.17",
="JPY",="15/04/2010",="93.23",="93.52",="92.87",="93.03",
="JPY",="14/04/2010",="93.2",="93.72",="92.83",="93.23",
="JPY",="12/04/2010",="93.27",="93.61",="92.9",="93.24",
="JPY",="09/04/2010",="93.38",="93.78",="93.11",="93.18",
="JPY",="08/04/2010",="93.36",="93.49",="92.83",="93.38",
="JPY",="07/04/2010",="93.79",="94.27",="93.15",="93.36",
="JPY",="06/04/2010",="94.37",="94.38",="93.66",="93.79",
="JPY",="05/04/2010",="94.56",="94.79",="94.09",="94.37",
="JPY",="02/04/2010",="93.82",="94.69",="93.68",="94.61",
="JPY",="31/03/2010",="92.76",="93.63",="92.76",="93.47",
="JPY",="30/03/2010",="92.46",="93.02",="92.13",="92.76",
="JPY",="29/03/2010",="92.5",="92.79",="92.35",="92.46",
="JPY",="26/03/2010",="92.73",="92.9",="92.31",="92.52",
="JPY",="25/03/2010",="92.3",="92.96",="91.76",="92.73",
="JPY",="24/03/2010",="90.4",="92.4",="90.35",="92.3",
="JPY",="22/03/2010",="90.32",="90.77",="89.83",="90.14",
="JPY",="19/03/2010",="90.39",="90.72",="90.34",="90.54",
="JPY",="18/03/2010",="90.31",="90.8",="89.76",="90.39",
="JPY",="17/03/2010",="90.31",="90.71",="90.03",="90.31",
="JPY",="15/03/2010",="90.53",="90.74",="89.99",="90.31",
="JPY",="12/03/2010",="90.51",="91.09",="90.17",="90.56",
="JPY",="11/03/2010",="90.52",="90.72",="90.21",="90.51",
="JPY",="10/03/2010",="89.97",="90.82",="89.85",="90.52",
="JPY",="09/03/2010",="90.31",="90.34",="89.63",="89.97",
="JPY",="08/03/2010",="90.39",="90.68",="90.15",="90.31",
="JPY",="05/03/2010",="89.01",="90.59",="88.98",="90.28",
="JPY",="04/03/2010",="88.47",="89.26",="88.14",="89.02",
="JPY",="03/03/2010",="88.85",="88.99",="88.32",="88.47",
="JPY",="26/02/2010",="88.83",="89.48",="88.73",="89.13",
="JPY",="25/02/2010",="90.15",="90.32",="88.8",="89.07",
="JPY",="24/02/2010",="90.22",="90.36",="89.77",="90.15",
="JPY",="23/02/2010",="91.14",="91.29",="89.92",="90.22",
="JPY",="22/02/2010",="91.43",="91.91",="91.02",="91.14",
="JPY",="19/02/2010",="91.81",="92.15",="91.49",="91.52",
="JPY",="18/02/2010",="91.25",="91.82",="90.57",="91.81",
="JPY",="17/02/2010",="90.14",="91.38",="90.13",="91.25",
="JPY",="16/02/2010",="90.02",="90.51",="89.72",="90.14",
="JPY",="15/02/2010",="90.03",="90.24",="89.91",="90.02",
="JPY",="12/02/2010",="89.77",="90.41",="89.59",="89.96",
="JPY",="10/02/2010",="89.69",="90.06",="89.25",="89.94",
="JPY",="09/02/2010",="89.26",="89.81",="89.16",="89.69",
="JPY",="08/02/2010",="89.44",="89.57",="89.15",="89.26",
="JPY",="05/02/2010",="89.05",="89.88",="88.83",="89.25",
="JPY",="04/02/2010",="90.98",="91.08",="88.56",="89.05",
="JPY",="03/02/2010",="90.38",="91.28",="90.08",="90.98",
="JPY",="02/02/2010",="90.61",="90.91",="90.27",="90.38",
="JPY",="01/02/2010",="89.97",="90.94",="89.78",="90.61",
="JPY",="29/01/2010",="89.92",="90.93",="89.59",="90.27",
="JPY",="28/01/2010",="90",="90.55",="89.63",="89.92",
="JPY",="27/01/2010",="89.65",="90.09",="89.14",="90",
="JPY",="25/01/2010",="90.28",="90.55",="89.35",="89.65",
="JPY",="22/01/2010",="90.43",="90.56",="89.79",="89.82",
="JPY",="21/01/2010",="91.24",="91.88",="90.12",="90.43",
="JPY",="20/01/2010",="91.15",="91.46",="90.79",="91.24",
="JPY",="19/01/2010",="90.78",="91.27",="90.32",="91.15",
="JPY",="18/01/2010",="90.77",="91.06",="90.63",="90.78",
="JPY",="15/01/2010",="91.21",="91.32",="90.6",="90.77",
="JPY",="14/01/2010",="91.37",="92.05",="90.84",="91.21",
="JPY",="13/01/2010",="90.98",="91.56",="90.91",="91.37",
="JPY",="12/01/2010",="92.09",="92.42",="90.73",="90.98",
="JPY",="11/01/2010",="92.6",="92.66",="91.81",="92.09",
="JPY",="08/01/2010",="93.37",="93.77",="92.28",="92.66",
="JPY",="07/01/2010",="92.32",="93.4",="92.11",="93.37",
="JPY",="06/01/2010",="91.71",="92.74",="91.52",="92.32",
="JPY",="05/01/2010",="92.5",="92.55",="91.26",="91.71",
="JPY",="04/01/2010",="92.92",="93.22",="92.19",="92.5",
="JPY",="01/01/2010",="93.02",="93.11",="93.01",="93.03",
="JPY",="31/12/2009",="92.44",="93.15",="91.92",="93.02",
="JPY",="30/12/2009",="92",="92.77",="91.91",="92.44",
="JPY",="29/12/2009",="91.63",="92.08",="91.53",="92",
="JPY",="28/12/2009",="91.45",="91.77",="91.41",="91.63",
="JPY",="24/12/2009",="91.53",="91.65",="91.13",="91.3",
="JPY",="23/12/2009",="91.83",="91.87",="91.32",="91.64",
="JPY",="22/12/2009",="91.17",="91.87",="91",="91.83",
="JPY",="21/12/2009",="90.44",="91.23",="90.16",="91.17",
="JPY",="18/12/2009",="89.96",="90.91",="88.97",="90.49",
="JPY",="17/12/2009",="89.78",="90.37",="89.56",="89.96",
="JPY",="16/12/2009",="89.61",="89.99",="89.39",="89.78",
="JPY",="15/12/2009",="88.62",="89.95",="88.58",="89.61",
="JPY",="14/12/2009",="89.1",="89.32",="88.32",="88.62",
="JPY",="11/12/2009",="88.2",="89.81",="88.2",="89.1",
="JPY",="10/12/2009",="87.87",="88.45",="87.74",="88.2",
="JPY",="09/12/2009",="88.43",="88.69",="87.37",="87.87",
="JPY",="08/12/2009",="89.51",="89.52",="88.18",="88.43",
="JPY",="07/12/2009",="90.26",="90.46",="89.04",="89.51",
="JPY",="04/12/2009",="88.26",="90.77",="88",="90.56",
="JPY",="03/12/2009",="87.38",="88.48",="87.32",="88.26",
="JPY",="02/12/2009",="86.68",="87.49",="86.59",="87.38",
="JPY",="01/12/2009",="86.41",="87.53",="86.17",="86.68",
="JPY",="30/11/2009",="87.16",="87.16",="85.87",="86.41",
="JPY",="27/11/2009",="86.59",="87.02",="84.83",="86.53",
="JPY",="26/11/2009",="87.35",="87.48",="86.3",="86.59",
="JPY",="25/11/2009",="88.5",="88.63",="87.22",="87.35",
="JPY",="24/11/2009",="88.97",="89.07",="88.36",="88.5",
="JPY",="23/11/2009",="88.84",="89.19",="88.58",="88.97",
="JPY",="20/11/2009",="88.97",="89.14",="88.68",="88.88",
="JPY",="19/11/2009",="89.32",="89.44",="88.64",="88.97",
="JPY",="18/11/2009",="89.25",="89.49",="89.01",="89.32",
="JPY",="17/11/2009",="89.05",="89.54",="88.74",="89.25",
="JPY",="16/11/2009",="89.67",="89.75",="88.76",="89.05",
="JPY",="13/11/2009",="90.37",="90.42",="89.46",="89.66",
="JPY",="12/11/2009",="89.87",="90.61",="89.65",="90.37",
="JPY",="11/11/2009",="89.81",="90.04",="89.29",="89.87",
="JPY",="10/11/2009",="89.92",="90.18",="89.69",="89.81",
="JPY",="09/11/2009",="89.87",="90.26",="89.69",="89.93",
="JPY",="06/11/2009",="90.71",="90.86",="89.62",="89.88",
="JPY",="05/11/2009",="90.72",="90.86",="89.99",="90.71",
="JPY",="04/11/2009",="90.33",="91.32",="90.05",="90.72",
="JPY",="03/11/2009",="90.21",="90.58",="89.87",="90.33",
="JPY",="02/11/2009",="89.93",="90.69",="89.2",="90.21",
="JPY",="30/10/2009",="91.41",="91.58",="89.93",="90.09",
="JPY",="29/10/2009",="90.75",="91.62",="90.25",="91.41",
="JPY",="28/10/2009",="91.8",="91.82",="90.55",="90.75",
="JPY",="27/10/2009",="92.19",="92.32",="91.71",="91.8",
="JPY",="26/10/2009",="92.11",="92.29",="91.58",="92.19",
="JPY",="23/10/2009",="91.3",="92.13",="91.28",="92.06",
="JPY",="22/10/2009",="90.97",="91.71",="90.78",="91.3",
="JPY",="21/10/2009",="90.78",="91.28",="90.49",="90.97",
="JPY",="20/10/2009",="90.55",="91.07",="90.08",="90.78",
="JPY",="19/10/2009",="90.83",="91.14",="90.37",="90.55",
="JPY",="15/10/2009",="89.44",="90.78",="89.28",="90.55",
="JPY",="14/10/2009",="89.71",="89.9",="88.84",="89.44",
="JPY",="13/10/2009",="89.82",="90.19",="89.44",="89.71",
="JPY",="09/10/2009",="88.39",="89.89",="88.36",="89.78",
="JPY",="08/10/2009",="88.6",="88.71",="88.15",="88.39",
="JPY",="07/10/2009",="88.82",="89.39",="88.01",="88.61",
="JPY",="06/10/2009",="89.54",="89.65",="88.63",="88.82",
="JPY",="05/10/2009",="89.91",="89.98",="89.23",="89.53",
="JPY",="02/10/2009",="89.6",="89.93",="88.61",="89.81",
="JPY",="30/09/2009",="90.09",="90.41",="89.36",="89.7",
="JPY",="28/09/2009",="89.6",="89.78",="88.24",="89.64",
="JPY",="24/09/2009",="91.28",="91.63",="90.36",="91.27",
="JPY",="23/09/2009",="91.1",="91.54",="90.49",="91.29",
="JPY",="22/09/2009",="91.93",="92.08",="90.94",="91.1",
="JPY",="21/09/2009",="91.37",="92.53",="91.28",="91.93",
="JPY",="17/09/2009",="90.93",="91.62",="90.52",="91.08",
="JPY",="16/09/2009",="91.05",="91.37",="90.13",="90.93",
="JPY",="15/09/2009",="90.94",="91.64",="90.79",="91.05",
="JPY",="14/09/2009",="90.61",="91.13",="90.21",="90.94",
="JPY",="11/09/2009",="91.74",="91.79",="90.21",="90.71",
="JPY",="10/09/2009",="92.04",="92.26",="91.44",="91.73",
="JPY",="09/09/2009",="92.32",="92.6",="91.61",="92.04",
="JPY",="08/09/2009",="93.08",="93.1",="92.04",="92.32",
="JPY",="07/09/2009",="92.99",="93.3",="92.82",="93.08",
="JPY",="04/09/2009",="92.64",="93.25",="92.28",="93.01",
="JPY",="03/09/2009",="92.22",="92.78",="91.95",="92.64",
="JPY",="02/09/2009",="92.92",="93.06",="92.11",="92.22",
="JPY",="01/09/2009",="93.12",="93.44",="92.82",="92.92",
="JPY",="31/08/2009",="93.43",="93.57",="92.55",="93.12",
="JPY",="28/08/2009",="93.52",="94.07",="93.42",="93.6",
="JPY",="27/08/2009",="94.26",="94.29",="93.22",="93.52",
="JPY",="26/08/2009",="94.18",="94.57",="93.88",="94.26",
="JPY",="25/08/2009",="94.56",="94.63",="93.79",="94.18",
="JPY",="24/08/2009",="94.31",="95.06",="94.2",="94.56",
="JPY",="21/08/2009",="94.2",="94.72",="93.43",="94.38",
="JPY",="20/08/2009",="94.08",="94.55",="93.86",="94.19",
="JPY",="19/08/2009",="94.69",="94.96",="93.67",="94.08",
="JPY",="17/08/2009",="94.77",="94.87",="94.21",="94.5",
="JPY",="14/08/2009",="95.49",="95.49",="94.43",="94.94",
="JPY",="13/08/2009",="96.06",="96.49",="95.04",="95.48",
="JPY",="12/08/2009",="95.99",="96.73",="95.13",="96.06",
="JPY",="11/08/2009",="97.15",="97.18",="95.76",="95.99",
="JPY",="10/08/2009",="97.56",="97.78",="96.92",="97.15",
="JPY",="07/08/2009",="95.46",="97.79",="95.06",="97.57",
="JPY",="06/08/2009",="94.97",="95.81",="94.78",="95.46",
="JPY",="05/08/2009",="95.23",="95.39",="94.63",="94.97",
="JPY",="04/08/2009",="95.27",="95.47",="94.37",="95.23",
="JPY",="03/08/2009",="94.76",="95.43",="94.59",="95.26",
="JPY",="31/07/2009",="95.56",="95.83",="94.5",="94.68",
="JPY",="30/07/2009",="94.99",="95.88",="94.83",="95.56",
="JPY",="29/07/2009",="94.54",="95.36",="94.02",="94.99",
="JPY",="28/07/2009",="95.18",="95.27",="94.05",="94.55",
="JPY",="27/07/2009",="94.78",="95.38",="94.68",="95.18",
="JPY",="24/07/2009",="94.92",="95.16",="94.6",="94.79",
="JPY",="23/07/2009",="93.68",="95.3",="93.53",="94.92",
="JPY",="22/07/2009",="93.74",="93.87",="93.1",="93.68",
="JPY",="21/07/2009",="94.19",="94.39",="93.29",="93.74",
="JPY",="20/07/2009",="94.26",="94.79",="94.13",="94.19",
="JPY",="17/07/2009",="93.93",="94.38",="93.48",="94.19",
="JPY",="16/07/2009",="94.22",="94.45",="93.27",="93.93",
="JPY",="15/07/2009",="93.5",="94.46",="93.26",="94.23",
="JPY",="14/07/2009",="92.97",="93.77",="92.72",="93.5",
="JPY",="13/07/2009",="92.43",="93.03",="91.74",="92.97",
="JPY",="10/07/2009",="92.99",="93.19",="91.79",="92.54",
="JPY",="09/07/2009",="92.88",="93.6",="92.38",="92.99",
="JPY",="08/07/2009",="94.89",="94.89",="91.81",="92.88",
="JPY",="07/07/2009",="95.35",="95.46",="94.71",="94.89",
="JPY",="06/07/2009",="96",="96.24",="94.67",="95.35",
="JPY",="03/07/2009",="95.94",="96.13",="95.71",="96.04",
="JPY",="02/07/2009",="96.65",="96.88",="95.71",="95.94",
="JPY",="01/07/2009",="96.36",="96.99",="96.18",="96.65",
="JPY",="30/06/2009",="96.06",="96.51",="95.32",="96.36",
="JPY",="29/06/2009",="95.15",="96.17",="95.09",="96.06",
="JPY",="26/06/2009",="95.95",="96.05",="95.05",="95.18",
="JPY",="25/06/2009",="95.66",="96.57",="95.61",="95.95",
="JPY",="24/06/2009",="95.22",="96.04",="95.03",="95.66",
="JPY",="23/06/2009",="95.87",="95.96",="94.88",="95.22",
="JPY",="22/06/2009",="96.29",="96.35",="95.72",="95.87",
="JPY",="19/06/2009",="96.47",="97.19",="96.01",="96.27",
="JPY",="18/06/2009",="95.74",="96.68",="95.63",="96.47",
="JPY",="17/06/2009",="96.38",="96.78",="95.52",="95.75",
="JPY",="16/06/2009",="97.84",="97.89",="96.08",="96.38",
="JPY",="15/06/2009",="98.33",="98.57",="97.59",="97.84",
="JPY",="12/06/2009",="97.63",="98.44",="97.47",="98.43",
="JPY",="11/06/2009",="98.12",="98.56",="97.29",="97.63",
="JPY",="10/06/2009",="97.38",="98.44",="97.09",="98.12",
="JPY",="09/06/2009",="98.49",="98.57",="97.25",="97.38",
="JPY",="08/06/2009",="98.6",="98.86",="98.21",="98.49",
="JPY",="05/06/2009",="96.58",="98.89",="96.52",="98.64",
="JPY",="04/06/2009",="95.99",="96.97",="95.88",="96.58",
="JPY",="03/06/2009",="95.76",="96.42",="95.38",="95.99",
="JPY",="02/06/2009",="96.59",="96.65",="95.33",="95.76",
="JPY",="01/06/2009",="95.33",="96.8",="94.45",="96.59",
="JPY",="29/05/2009",="96.85",="97.01",="95.06",="95.34",
="JPY",="28/05/2009",="95.34",="97.24",="95.24",="96.85",
="JPY",="27/05/2009",="95.03",="95.5",="94.66",="95.34",
="JPY",="26/05/2009",="94.83",="95.14",="94.51",="95.03",
="JPY",="25/05/2009",="94.44",="95.21",="94.43",="94.83",
="JPY",="22/05/2009",="94.41",="94.91",="93.86",="94.78",
="JPY",="21/05/2009",="94.88",="95.26",="93.97",="94.41",
="JPY",="20/05/2009",="95.97",="96.22",="94.69",="94.88",
="JPY",="19/05/2009",="96.3",="96.7",="95.92",="95.97",
="JPY",="18/05/2009",="95.19",="96.46",="94.55",="96.3",
="JPY",="15/05/2009",="95.8",="96.18",="94.74",="95.21",
="JPY",="14/05/2009",="95.3",="95.86",="95.11",="95.8",
="JPY",="13/05/2009",="96.45",="96.69",="95.15",="95.3",
="JPY",="12/05/2009",="97.48",="97.84",="96.11",="96.45",
="JPY",="11/05/2009",="98.82",="98.82",="97.26",="97.48",
="JPY",="08/05/2009",="99.12",="99.56",="98.33",="98.47",
="JPY",="07/05/2009",="98.31",="99.74",="98.26",="99.12",
="JPY",="06/05/2009",="98.82",="99.08",="97.94",="98.31",
="JPY",="05/05/2009",="98.79",="99.21",="98.61",="98.82",
="JPY",="04/05/2009",="99.32",="99.57",="98.73",="98.8",
="JPY",="01/05/2009",="98.63",="99.58",="98.53",="99.11",
="JPY",="30/04/2009",="97.66",="98.99",="97.15",="98.63",
="JPY",="29/04/2009",="96.45",="97.97",="96.39",="97.66",
="JPY",="28/04/2009",="96.77",="96.78",="95.63",="96.45",
="JPY",="27/04/2009",="97.17",="97.3",="96.44",="96.77",
="JPY",="24/04/2009",="97.96",="98.15",="96.64",="97.17",
="JPY",="23/04/2009",="98.01",="98.44",="97.63",="97.96",
="JPY",="22/04/2009",="98.73",="98.74",="97.58",="98.01",
="JPY",="21/04/2009",="97.89",="98.92",="97.74",="98.73",
="JPY",="20/04/2009",="99.01",="99.41",="97.66",="97.89",
="JPY",="17/04/2009",="99.27",="99.75",="98.72",="99.16",
="JPY",="16/04/2009",="99.37",="99.52",="98.53",="99.27",
="JPY",="15/04/2009",="98.98",="99.66",="98.15",="99.37",
="JPY",="14/04/2009",="100.1",="100.43",="98.74",="98.98",
="JPY",="13/04/2009",="100.26",="100.73",="99.86",="100.1",
="JPY",="10/04/2009",="100.42",="100.73",="100.21",="100.24",
="JPY",="08/04/2009",="100.42",="100.87",="99.32",="99.76",
="JPY",="07/04/2009",="100.99",="101.11",="99.86",="100.42",
="JPY",="06/04/2009",="99.89",="101.44",="99.93",="100.99",
="JPY",="03/04/2009",="99.52",="100.38",="99.35",="100.31",
="JPY",="02/04/2009",="98.53",="99.9",="98.39",="99.52",
="JPY",="01/04/2009",="98.96",="99.47",="98.23",="98.53",
="JPY",="31/03/2009",="97.26",="99.36",="97.23",="98.96",
="JPY",="30/03/2009",="97.88",="98.32",="95.96",="97.26",
="JPY",="26/03/2009",="98.71",="98.87",="97.11",="97.86",
="JPY",="25/03/2009",="97.86",="98.35",="96.92",="97.54",
="JPY",="24/03/2009",="96.95",="98.57",="96.92",="97.86",
="JPY",="23/03/2009",="95.95",="97.35",="95.43",="96.95",
="JPY",="20/03/2009",="94.51",="96.27",="94.15",="95.94",
="JPY",="19/03/2009",="96.22",="96.61",="93.54",="94.51",
="JPY",="18/03/2009",="98.6",="98.84",="95.68",="96.22",
="JPY",="17/03/2009",="98.18",="98.97",="98.08",="98.6",
="JPY",="16/03/2009",="98.06",="98.65",="97.56",="98.18",
="JPY",="13/03/2009",="97.72",="98.66",="97.14",="97.95",
="JPY",="12/03/2009",="97.27",="98.53",="95.67",="97.72",
="JPY",="11/03/2009",="98.67",="98.85",="97.07",="97.27",
="JPY",="09/03/2009",="98.31",="99.19",="97.9",="98.84",
="JPY",="06/03/2009",="98.07",="98.5",="96.58",="98.25",
="JPY",="05/03/2009",="99.15",="99.68",="97.72",="98.07",
="JPY",="04/03/2009",="98.16",="99.49",="98.13",="99.15",
="JPY",="03/03/2009",="97.45",="98.59",="96.99",="98.16",
="JPY",="02/03/2009",="97.5",="97.9",="96.93",="97.45",
="JPY",="27/02/2009",="98.52",="98.61",="96.86",="97.57",
="JPY",="26/02/2009",="97.39",="98.71",="97.32",="98.52",
="JPY",="25/02/2009",="96.64",="97.78",="96.36",="97.39",
="JPY",="24/02/2009",="94.61",="96.93",="94.26",="96.64",
="JPY",="23/02/2009",="93.34",="94.95",="92.77",="94.61",
="JPY",="20/02/2009",="94.2",="94.38",="92.52",="93.35",
="JPY",="19/02/2009",="93.79",="94.46",="93.31",="94.2",
="JPY",="18/02/2009",="92.41",="93.96",="92.1",="93.79",
="JPY",="17/02/2009",="91.73",="92.75",="91.57",="92.41",
="JPY",="16/02/2009",="91.38",="92.07",="91.33",="91.73",
="JPY",="13/02/2009",="90.94",="92.14",="90.54",="91.93",
="JPY",="12/02/2009",="90.4",="91.12",="89.82",="90.94",
="JPY",="11/02/2009",="90.47",="90.76",="89.71",="90.4",
="JPY",="10/02/2009",="91.46",="91.66",="90.13",="90.47",
="JPY",="09/02/2009",="92.02",="92.42",="90.89",="91.46",
="JPY",="06/02/2009",="91.23",="92.21",="90.74",="91.89",
="JPY",="05/02/2009",="89.43",="92.25",="89.22",="91.23",
="JPY",="04/02/2009",="89.44",="89.78",="88.83",="89.43",
="JPY",="03/02/2009",="89.45",="89.98",="88.6",="89.44",
="JPY",="02/02/2009",="89.92",="90.05",="88.81",="89.45",
="JPY",="30/01/2009",="90.03",="90.15",="89.16",="89.92",
="JPY",="29/01/2009",="90.26",="90.66",="89.48",="90.03",
="JPY",="28/01/2009",="88.97",="90.75",="88.89",="90.26",
="JPY",="27/01/2009",="89.1",="90.07",="88.43",="88.97",
="JPY",="26/01/2009",="88.83",="89.69",="88.26",="89.1",
="JPY",="23/01/2009",="88.91",="89.63",="87.99",="88.75",
="JPY",="22/01/2009",="89.49",="89.55",="88.07",="88.91",
="JPY",="21/01/2009",="89.76",="90.16",="87.13",="89.49",
="JPY",="20/01/2009",="90.64",="90.97",="89.68",="89.76",
="JPY",="19/01/2009",="90.75",="91.3",="90.15",="90.64",
="JPY",="16/01/2009",="89.84",="90.91",="89.74",="90.72",
="JPY",="15/01/2009",="89.05",="90.03",="88.48",="89.84",
="JPY",="14/01/2009",="89.38",="89.96",="88.61",="89.05",
="JPY",="13/01/2009",="89.22",="89.88",="88.79",="89.38",
="JPY",="12/01/2009",="90.2",="90.3",="88.88",="89.22",
="JPY",="09/01/2009",="91.2",="91.66",="90.16",="90.39",
="JPY",="08/01/2009",="92.65",="92.91",="90.85",="91.2",
="JPY",="07/01/2009",="93.65",="94.14",="92.33",="92.65",
="JPY",="06/01/2009",="93.44",="94.63",="92.85",="93.65",
="JPY",="05/01/2009",="91.89",="93.6",="91.8",="93.44",
="JPY",="02/01/2009",="90.74",="92.42",="90.6",="91.83",
="JPY",="01/01/2009",="90.64",="90.86",="88.27",="90.74",
