Currency,Date,Open,High,Low,Close
EUR,29/01/2018,1.2425,1.2442,1.2337,1.2372
EUR,25/01/2018,1.2492,1.2506,1.2364,1.2427
EUR,24/01/2018,1.2279,1.2402,1.2276,1.2392
EUR,23/01/2018,1.2244,1.2306,1.2223,1.2279
EUR,22/01/2018,1.2271,1.2275,1.2214,1.2244
EUR,19/01/2018,1.2228,1.2295,1.2215,1.2222
EUR,18/01/2018,1.2252,1.2288,1.2165,1.2228
EUR,17/01/2018,1.2244,1.2323,1.2197,1.2252
EUR,16/01/2018,1.2272,1.2283,1.2195,1.2244
EUR,15/01/2018,1.2197,1.2297,1.2188,1.2272
EUR,12/01/2018,1.2038,1.2218,1.2028,1.2202
EUR,11/01/2018,1.196,1.2059,1.1929,1.2038
EUR,10/01/2018,1.1921,1.2018,1.1917,1.196
EUR,09/01/2018,1.1977,1.1978,1.1916,1.1921
EUR,08/01/2018,1.2027,1.2052,1.1959,1.1977
EUR,05/01/2018,1.2074,1.2083,1.2021,1.2029
EUR,04/01/2018,1.2027,1.2089,1.2001,1.2074
EUR,03/01/2018,1.2045,1.2066,1.2004,1.2027
EUR,02/01/2018,1.2,1.2081,1.1995,1.2045
EUR,01/01/2018,1.2,1.2,1.2,1.2
EUR,28/12/2017,1.1899,1.1955,1.1885,1.1953
EUR,27/12/2017,1.187,1.191,1.1855,1.1899
EUR,26/12/2017,1.1866,1.1911,1.1826,1.187
EUR,22/12/2017,1.185,1.1919,1.1558,1.187
EUR,20/12/2017,1.1829,1.1902,1.1828,1.1877
EUR,19/12/2017,1.179,1.1832,1.1776,1.1829
EUR,18/12/2017,1.1752,1.1834,1.1737,1.179
EUR,15/12/2017,1.1788,1.1812,1.1749,1.1749
EUR,14/12/2017,1.1763,1.1863,1.1763,1.1788
EUR,12/12/2017,1.1792,1.1794,1.1718,1.1724
EUR,11/12/2017,1.1766,1.1812,1.1757,1.1792
EUR,08/12/2017,1.1797,1.1815,1.173,1.1773
EUR,07/12/2017,1.1793,1.1809,1.1776,1.1797
EUR,06/12/2017,1.1806,1.1848,1.1781,1.1793
EUR,05/12/2017,1.1844,1.1877,1.1805,1.1806
EUR,04/12/2017,1.1882,1.1888,1.1829,1.1844
EUR,30/11/2017,1.1892,1.194,1.1851,1.1896
EUR,29/11/2017,1.187,1.1883,1.1818,1.1851
EUR,28/11/2017,1.1902,1.192,1.1864,1.187
EUR,27/11/2017,1.1931,1.1961,1.1898,1.1902
EUR,24/11/2017,1.1849,1.1944,1.1837,1.1933
EUR,23/11/2017,1.1795,1.1856,1.1793,1.1849
EUR,22/11/2017,1.1743,1.1798,1.1733,1.1795
EUR,21/11/2017,1.1747,1.1758,1.1713,1.1743
EUR,20/11/2017,1.179,1.1812,1.1722,1.1747
EUR,17/11/2017,1.1773,1.1822,1.1759,1.179
EUR,15/11/2017,1.1782,1.1861,1.1781,1.1798
EUR,14/11/2017,1.1663,1.1785,1.1662,1.1782
EUR,13/11/2017,1.1667,1.1675,1.1638,1.1663
EUR,10/11/2017,1.164,1.1678,1.1623,1.1665
EUR,09/11/2017,1.1594,1.1655,1.1586,1.164
EUR,08/11/2017,1.1583,1.1611,1.1574,1.1594
EUR,07/11/2017,1.1612,1.1616,1.1554,1.1583
EUR,06/11/2017,1.1609,1.1624,1.158,1.1612
EUR,03/11/2017,1.164,1.1678,1.1623,1.1665
EUR,02/11/2017,1.1627,1.1687,1.1611,1.1656
EUR,31/10/2017,1.163,1.1661,1.1625,1.1647
EUR,30/10/2017,1.1603,1.1646,1.1594,1.163
EUR,27/10/2017,1.1682,1.1682,1.1575,1.1608
EUR,26/10/2017,1.1813,1.1837,1.1679,1.1682
EUR,25/10/2017,1.1764,1.1817,1.1753,1.1813
EUR,24/10/2017,1.1744,1.1777,1.1725,1.1764
EUR,23/10/2017,1.1835,1.1858,1.1763,1.1784
EUR,18/10/2017,1.1835,1.1858,1.1763,1.1784
EUR,17/10/2017,1.181,1.1811,1.1736,1.1746
EUR,16/10/2017,1.1825,1.1829,1.1781,1.181
EUR,13/10/2017,1.1825,1.1829,1.1798,1.1808
EUR,12/10/2017,1.1846,1.188,1.1829,1.1835
EUR,11/10/2017,1.1803,1.1858,1.1795,1.1846
EUR,10/10/2017,1.175,1.1818,1.1739,1.1803
EUR,09/10/2017,1.1729,1.1756,1.1718,1.175
EUR,06/10/2017,1.1709,1.1739,1.167,1.173
EUR,05/10/2017,1.1763,1.1779,1.1703,1.1709
EUR,04/10/2017,1.1753,1.1788,1.1736,1.1763
EUR,03/10/2017,1.1743,1.1773,1.1696,1.1753
EUR,29/09/2017,1.1816,1.182,1.173,1.1743
EUR,28/09/2017,1.1752,1.1804,1.1721,1.1784
EUR,27/09/2017,1.1782,1.181,1.1717,1.1752
EUR,26/09/2017,1.1845,1.1862,1.1758,1.1782
EUR,25/09/2017,1.1915,1.1937,1.1832,1.1845
EUR,22/09/2017,1.1933,1.2004,1.1928,1.1951
EUR,21/09/2017,1.2004,1.2033,1.1862,1.1933
EUR,20/09/2017,1.1974,1.2022,1.1971,1.2004
EUR,19/09/2017,1.1934,1.2006,1.1928,1.1974
EUR,18/09/2017,1.1946,1.1969,1.1915,1.1934
EUR,15/09/2017,1.1884,1.1987,1.1884,1.1945
EUR,14/09/2017,1.1881,1.191,1.1838,1.1884
EUR,13/09/2017,1.1963,1.1995,1.188,1.1881
EUR,12/09/2017,1.197,1.1978,1.1926,1.1963
EUR,11/09/2017,1.2036,1.2036,1.1957,1.197
EUR,08/09/2017,1.1989,1.2092,1.1989,1.2036
EUR,07/09/2017,1.1927,1.2059,1.1908,1.1989
EUR,06/09/2017,1.1903,1.195,1.1895,1.1927
EUR,05/09/2017,1.1889,1.1941,1.1868,1.1903
EUR,04/09/2017,1.1859,1.1922,1.1852,1.1889
EUR,01/09/2017,1.1881,1.198,1.185,1.186
EUR,31/08/2017,1.1904,1.1908,1.1823,1.1881
EUR,30/08/2017,1.2016,1.202,1.1895,1.1904
EUR,29/08/2017,1.1977,1.207,1.1956,1.2016
EUR,28/08/2017,1.1926,1.1983,1.1917,1.1977
EUR,24/08/2017,1.1804,1.1941,1.1774,1.1924
EUR,23/08/2017,1.1764,1.182,1.174,1.1801
EUR,22/08/2017,1.1824,1.1828,1.1745,1.1764
EUR,21/08/2017,1.1753,1.1825,1.1731,1.1824
EUR,18/08/2017,1.1741,1.1774,1.1709,1.1761
EUR,16/08/2017,1.1702,1.179,1.1662,1.1741
EUR,14/08/2017,1.1793,1.1795,1.1687,1.1737
EUR,11/08/2017,1.1756,1.1847,1.1749,1.1821
EUR,10/08/2017,1.1744,1.177,1.1704,1.1756
EUR,09/08/2017,1.1753,1.177,1.1689,1.1744
EUR,08/08/2017,1.1789,1.1824,1.1715,1.1753
EUR,07/08/2017,1.1771,1.1814,1.1766,1.1789
EUR,04/08/2017,1.1869,1.1889,1.1728,1.1773
EUR,03/08/2017,1.1868,1.191,1.1831,1.1869
EUR,02/08/2017,1.1805,1.1871,1.1794,1.1868
EUR,01/08/2017,1.1811,1.1846,1.1785,1.1805
EUR,31/07/2017,1.1739,1.1832,1.1723,1.1811
EUR,28/07/2017,1.1664,1.1764,1.166,1.1751
EUR,27/07/2017,1.1627,1.1777,1.1627,1.1664
EUR,26/07/2017,1.1654,1.1661,1.1613,1.1627
EUR,25/07/2017,1.1638,1.1712,1.163,1.1653
EUR,24/07/2017,1.1659,1.1684,1.1626,1.1638
EUR,21/07/2017,1.1635,1.1683,1.1618,1.1663
EUR,20/07/2017,1.1521,1.1658,1.1479,1.1634
EUR,19/07/2017,1.1563,1.1566,1.151,1.1521
EUR,18/07/2017,1.1472,1.1583,1.1472,1.1563
EUR,17/07/2017,1.1464,1.1487,1.1435,1.1472
EUR,14/07/2017,1.1391,1.1472,1.1389,1.147
EUR,13/07/2017,1.1421,1.1456,1.1371,1.1391
EUR,12/07/2017,1.1439,1.1489,1.1392,1.1421
EUR,11/07/2017,1.1396,1.1448,1.1383,1.1439
EUR,10/07/2017,1.1395,1.1418,1.1382,1.1396
EUR,07/07/2017,1.142,1.144,1.138,1.1401
EUR,06/07/2017,1.1338,1.142,1.1323,1.142
EUR,05/07/2017,1.1357,1.1377,1.1336,1.1351
EUR,04/07/2017,1.1357,1.1377,1.1336,1.1351
EUR,03/07/2017,1.1418,1.1427,1.1355,1.1357
EUR,30/06/2017,1.143,1.1445,1.1392,1.1426
EUR,29/06/2017,1.1378,1.1435,1.1374,1.143
EUR,28/06/2017,1.1312,1.1391,1.1292,1.1378
EUR,27/06/2017,1.1188,1.1335,1.1176,1.1312
EUR,23/06/2017,1.1201,1.122,1.1172,1.1188
EUR,22/06/2017,1.1147,1.1178,1.1145,1.1156
EUR,21/06/2017,1.1125,1.1156,1.112,1.1147
EUR,20/06/2017,1.1159,1.1165,1.1119,1.1125
EUR,19/06/2017,1.1198,1.1214,1.1156,1.1159
EUR,16/06/2017,1.1148,1.1202,1.1139,1.1198
EUR,15/06/2017,1.1273,1.1289,1.1132,1.1148
EUR,14/06/2017,1.1202,1.1296,1.1198,1.1273
EUR,13/06/2017,1.1198,1.1225,1.1185,1.1202
EUR,12/06/2017,1.1198,1.1232,1.1192,1.1198
EUR,09/06/2017,1.1212,1.1237,1.1166,1.1195
EUR,08/06/2017,1.1265,1.1272,1.1195,1.1212
EUR,07/06/2017,1.127,1.1284,1.1204,1.1265
EUR,06/06/2017,1.1253,1.1278,1.124,1.127
EUR,05/06/2017,1.1277,1.1284,1.1234,1.1253
EUR,02/06/2017,1.121,1.1285,1.1205,1.1279
EUR,01/06/2017,1.1237,1.1257,1.1202,1.121
EUR,31/05/2017,1.1175,1.1252,1.1165,1.1237
EUR,30/05/2017,1.1174,1.1205,1.111,1.1175
EUR,29/05/2017,1.1218,1.1235,1.1161,1.1183
EUR,26/05/2017,1.1218,1.1235,1.1161,1.1183
EUR,25/05/2017,1.1178,1.125,1.1176,1.1218
EUR,24/05/2017,1.1192,1.1209,1.1169,1.1178
EUR,23/05/2017,1.1234,1.1268,1.1182,1.1192
EUR,22/05/2017,1.1204,1.1264,1.1162,1.1234
EUR,19/05/2017,1.1125,1.1212,1.1076,1.1206
EUR,18/05/2017,1.1138,1.1172,1.1104,1.1126
EUR,17/05/2017,1.1076,1.115,1.1076,1.1138
EUR,16/05/2017,1.0974,1.1089,1.0966,1.1076
EUR,15/05/2017,1.0925,1.099,1.0923,1.0974
EUR,12/05/2017,1.0867,1.0934,1.0856,1.0931
EUR,11/05/2017,1.0868,1.0893,1.0839,1.0867
EUR,09/05/2017,1.0896,1.0898,1.0859,1.0868
EUR,08/05/2017,1.0999,1.1023,1.0917,1.0932
EUR,05/05/2017,1.0974,1.1,1.095,1.0998
EUR,04/05/2017,1.0917,1.0979,1.0875,1.0974
EUR,03/05/2017,1.0906,1.0937,1.0904,1.0917
EUR,02/05/2017,1.0904,1.0925,1.0888,1.0906
EUR,28/04/2017,1.0901,1.0924,1.0884,1.0904
EUR,27/04/2017,1.0875,1.0933,1.0852,1.0876
EUR,26/04/2017,1.0949,1.0951,1.0856,1.0875
EUR,25/04/2017,1.0841,1.095,1.0841,1.0949
EUR,24/04/2017,1.0859,1.0937,1.0821,1.0841
EUR,21/04/2017,1.0746,1.0748,1.0682,1.0728
EUR,20/04/2017,1.071,1.0778,1.0708,1.0746
EUR,19/04/2017,1.0708,1.0737,1.07,1.071
EUR,18/04/2017,1.0654,1.0709,1.0635,1.0708
EUR,17/04/2017,1.0616,1.067,1.0603,1.0654
EUR,13/04/2017,1.0622,1.063,1.0606,1.0618
EUR,12/04/2017,1.061,1.0624,1.0595,1.0602
EUR,11/04/2017,1.06,1.063,1.0579,1.061
EUR,10/04/2017,1.0598,1.0609,1.057,1.06
EUR,07/04/2017,1.065,1.0666,1.0581,1.0591
EUR,06/04/2017,1.0647,1.0684,1.0629,1.065
EUR,05/04/2017,1.0661,1.0689,1.0645,1.0647
EUR,03/04/2017,1.0661,1.0676,1.0636,1.0661
EUR,31/03/2017,1.0704,1.0704,1.0652,1.0652
EUR,30/03/2017,1.0752,1.0773,1.0702,1.0704
EUR,29/03/2017,1.0833,1.0839,1.074,1.0752
EUR,28/03/2017,1.0864,1.0873,1.083,1.0833
EUR,27/03/2017,1.0798,1.0906,1.0795,1.0864
EUR,24/03/2017,1.0781,1.0818,1.076,1.0798
EUR,23/03/2017,1.0811,1.0812,1.0768,1.0781
EUR,22/03/2017,1.0809,1.0825,1.0776,1.0811
EUR,21/03/2017,1.0728,1.0819,1.0719,1.0809
EUR,20/03/2017,1.0739,1.0777,1.0725,1.0728
EUR,17/03/2017,1.0715,1.0782,1.0708,1.0738
EUR,16/03/2017,1.0627,1.0746,1.0624,1.0715
EUR,15/03/2017,1.0621,1.0645,1.06,1.0627
EUR,14/03/2017,1.0659,1.0663,1.0621,1.0621
EUR,10/03/2017,1.0668,1.0714,1.0656,1.0659
EUR,09/03/2017,1.0536,1.0615,1.0525,1.058
EUR,08/03/2017,1.0578,1.0603,1.0558,1.0575
EUR,07/03/2017,1.0578,1.0603,1.0558,1.0575
EUR,03/03/2017,1.0506,1.0624,1.0495,1.0622
EUR,02/03/2017,1.0563,1.0571,1.0499,1.0506
EUR,01/03/2017,1.0607,1.0611,1.0514,1.0563
EUR,28/02/2017,1.0604,1.063,1.057,1.0607
EUR,27/02/2017,1.0563,1.0631,1.0552,1.0604
EUR,23/02/2017,1.0567,1.0618,1.0557,1.0563
EUR,22/02/2017,1.0544,1.0566,1.0494,1.0547
EUR,20/02/2017,1.061,1.0618,1.0526,1.0544
EUR,17/02/2017,1.0653,1.0678,1.0605,1.0616
EUR,16/02/2017,1.0584,1.0679,1.0581,1.0653
EUR,15/02/2017,1.0565,1.0609,1.0521,1.0584
EUR,14/02/2017,1.0596,1.0633,1.0561,1.0565
EUR,13/02/2017,1.0637,1.0658,1.0592,1.0596
EUR,10/02/2017,1.0657,1.0668,1.0608,1.0643
EUR,09/02/2017,1.0697,1.071,1.0654,1.0657
EUR,08/02/2017,1.0692,1.0714,1.0641,1.0697
EUR,07/02/2017,1.0735,1.0755,1.0656,1.0692
EUR,06/02/2017,1.0783,1.0802,1.0706,1.0735
EUR,03/02/2017,1.0788,1.0798,1.0713,1.0783
EUR,02/02/2017,1.0753,1.0829,1.0732,1.0788
EUR,01/02/2017,1.0784,1.081,1.0737,1.0753
EUR,31/01/2017,1.0693,1.0812,1.0685,1.0784
EUR,30/01/2017,1.0693,1.074,1.062,1.0693
EUR,27/01/2017,1.0693,1.074,1.069,1.0731
EUR,25/01/2017,1.0738,1.0766,1.0658,1.0687
EUR,23/01/2017,1.0695,1.0755,1.0686,1.0727
EUR,20/01/2017,1.0632,1.071,1.0618,1.0703
EUR,19/01/2017,1.0683,1.0683,1.0589,1.0632
EUR,18/01/2017,1.0699,1.0715,1.0656,1.0683
EUR,17/01/2017,1.0604,1.0719,1.0597,1.0699
EUR,16/01/2017,1.0617,1.0636,1.058,1.0604
EUR,13/01/2017,1.0649,1.0673,1.0596,1.0643
EUR,12/01/2017,1.0559,1.0685,1.0555,1.0649
EUR,11/01/2017,1.0561,1.0573,1.0454,1.0559
EUR,10/01/2017,1.0571,1.0627,1.0551,1.0561
EUR,09/01/2017,1.0541,1.0583,1.0511,1.0571
EUR,06/01/2017,1.0598,1.062,1.0525,1.0532
EUR,05/01/2017,1.0472,1.0615,1.0452,1.0598
EUR,04/01/2017,1.0427,1.0492,1.039,1.0472
EUR,03/01/2017,1.0466,1.049,1.0341,1.0427
EUR,02/01/2017,1.052,1.0534,1.0462,1.0466
EUR,29/12/2016,1.0384,1.0492,1.0383,1.0473
EUR,28/12/2016,1.0456,1.048,1.0372,1.0384
EUR,27/12/2016,1.0452,1.0463,1.0433,1.0456
EUR,26/12/2016,1.0459,1.0468,1.0441,1.0452
EUR,23/12/2016,1.0442,1.0469,1.0427,1.0456
EUR,22/12/2016,1.0428,1.0499,1.042,1.0442
EUR,21/12/2016,1.0398,1.0451,1.0383,1.0428
EUR,20/12/2016,1.0444,1.0451,1.0352,1.0398
EUR,19/12/2016,1.0446,1.048,1.0412,1.0444
EUR,16/12/2016,1.0414,1.0474,1.0401,1.0451
EUR,15/12/2016,1.0655,1.0658,1.0367,1.0414
EUR,14/12/2016,1.0624,1.067,1.0612,1.0655
EUR,13/12/2016,1.0642,1.0667,1.0604,1.0624
EUR,12/12/2016,1.0546,1.0652,1.052,1.0642
EUR,09/12/2016,1.0609,1.063,1.0531,1.0561
EUR,08/12/2016,1.0744,1.0874,1.0598,1.0609
EUR,07/12/2016,1.0712,1.0768,1.0704,1.0744
EUR,06/12/2016,1.0767,1.0796,1.0698,1.0712
EUR,05/12/2016,1.0671,1.077,1.0506,1.0768
EUR,02/12/2016,1.0625,1.069,1.0625,1.0664
EUR,01/12/2016,1.0599,1.0639,1.0585,1.0625
EUR,30/11/2016,1.0627,1.0667,1.0553,1.0599
EUR,29/11/2016,1.0585,1.0635,1.0565,1.0627
EUR,28/11/2016,1.0599,1.0686,1.0564,1.0585
EUR,25/11/2016,1.0555,1.0627,1.0539,1.0589
EUR,24/11/2016,1.0557,1.0585,1.0518,1.0555
EUR,23/11/2016,1.0625,1.0644,1.0526,1.0557
EUR,22/11/2016,1.0606,1.0658,1.0584,1.0625
EUR,21/11/2016,1.0593,1.0649,1.0579,1.0606
EUR,18/11/2016,1.0636,1.0644,1.0569,1.0588
EUR,17/11/2016,1.0696,1.0746,1.063,1.0636
EUR,16/11/2016,1.0732,1.076,1.0666,1.0696
EUR,15/11/2016,1.0749,1.0816,1.0719,1.0732
EUR,11/11/2016,1.0851,1.0853,1.0709,1.0749
EUR,10/11/2016,1.0939,1.0954,1.0865,1.089
EUR,09/11/2016,1.1023,1.13,1.0923,1.0939
EUR,07/11/2016,1.1137,1.1145,1.1028,1.1043
EUR,04/11/2016,1.0473,1.0653,1.0471,1.0517
EUR,03/11/2016,1.11,1.1126,1.106,1.1113
EUR,02/11/2016,1.1056,1.1123,1.105,1.11
EUR,01/11/2016,1.0963,1.1064,1.096,1.1056
EUR,28/10/2016,1.0975,1.0995,1.0936,1.0963
EUR,26/10/2016,1.0891,1.0946,1.0875,1.0912
EUR,25/10/2016,1.0878,1.0897,1.0851,1.0891
EUR,24/10/2016,1.0879,1.09,1.086,1.0882
EUR,21/10/2016,1.0879,1.0889,1.086,1.0866
EUR,20/10/2016,1.0968,1.1039,1.0916,1.0945
EUR,19/10/2016,1.099,1.1005,1.0955,1.0968
EUR,18/10/2016,1.1001,1.1026,1.097,1.099
EUR,17/10/2016,1.0979,1.1008,1.0964,1.1001
EUR,14/10/2016,1.104,1.1058,1.0971,1.0972
EUR,13/10/2016,1.103,1.1047,1.0985,1.104
EUR,10/10/2016,1.1069,1.1069,1.1005,1.103
EUR,07/10/2016,1.1161,1.1205,1.1104,1.1201
EUR,06/10/2016,1.1206,1.122,1.1147,1.1161
EUR,05/10/2016,1.1194,1.1233,1.1189,1.1206
EUR,04/10/2016,1.1218,1.1239,1.1138,1.1194
EUR,03/10/2016,1.1236,1.1244,1.1205,1.1218
EUR,30/09/2016,1.1223,1.1251,1.1153,1.1235
EUR,29/09/2016,1.1209,1.125,1.1197,1.1223
EUR,27/09/2016,1.1253,1.1262,1.1191,1.1219
EUR,26/09/2016,1.1232,1.1279,1.1221,1.1253
EUR,23/09/2016,1.1232,1.1242,1.1225,1.1231
EUR,22/09/2016,1.1159,1.1257,1.1136,1.1228
EUR,21/09/2016,1.1164,1.117,1.1123,1.1159
EUR,20/09/2016,1.1177,1.1213,1.1163,1.1164
EUR,19/09/2016,1.1165,1.1198,1.1149,1.1177
EUR,16/09/2016,1.1242,1.1253,1.115,1.1155
EUR,15/09/2016,1.1254,1.1284,1.1219,1.1242
EUR,14/09/2016,1.1235,1.1274,1.1204,1.1254
EUR,12/09/2016,1.1269,1.1298,1.1259,1.1278
EUR,09/09/2016,1.1245,1.1285,1.1199,1.1233
EUR,08/09/2016,1.1232,1.1327,1.1232,1.1245
EUR,07/09/2016,1.1241,1.1271,1.1229,1.1232
EUR,06/09/2016,1.1147,1.1263,1.1141,1.1255
EUR,02/09/2016,1.1152,1.1182,1.1139,1.1147
EUR,01/09/2016,1.1158,1.1201,1.1128,1.1198
EUR,31/08/2016,1.1151,1.1165,1.1123,1.1158
EUR,30/08/2016,1.1176,1.1193,1.1136,1.1151
EUR,29/08/2016,1.1196,1.1208,1.1158,1.1176
EUR,26/08/2016,1.1196,1.1207,1.1176,1.1206
EUR,25/08/2016,1.1269,1.1298,1.1259,1.1278
EUR,24/08/2016,1.1318,1.1322,1.1245,1.1269
EUR,23/08/2016,1.132,1.1355,1.1305,1.1318
EUR,22/08/2016,1.1304,1.1334,1.1271,1.132
EUR,19/08/2016,1.1329,1.1366,1.1304,1.1325
EUR,18/08/2016,1.1273,1.134,1.1242,1.1329
EUR,16/08/2016,1.1269,1.129,1.1254,1.1273
EUR,12/08/2016,1.1168,1.1204,1.1154,1.1181
EUR,11/08/2016,1.1167,1.1192,1.1137,1.1157
EUR,10/08/2016,1.1103,1.119,1.1101,1.1167
EUR,09/08/2016,1.1077,1.1123,1.1071,1.1103
EUR,08/08/2016,1.1088,1.1105,1.1072,1.1077
EUR,05/08/2016,1.1138,1.1161,1.1046,1.1086
EUR,04/08/2016,1.1174,1.1176,1.1114,1.1138
EUR,03/08/2016,1.1223,1.1234,1.1162,1.1174
EUR,02/08/2016,1.1171,1.1231,1.1159,1.1223
EUR,01/08/2016,1.1177,1.1184,1.1155,1.1171
EUR,29/07/2016,1.1076,1.1197,1.1069,1.1174
EUR,28/07/2016,1.0991,1.1119,1.0961,1.1076
EUR,27/07/2016,1.0988,1.1008,1.0982,1.0991
EUR,26/07/2016,1.097,1.0997,1.0952,1.0987
EUR,25/07/2016,1.097,1.0997,1.0952,1.0987
EUR,22/07/2016,1.1008,1.1041,1.0956,1.0977
EUR,21/07/2016,1.1006,1.106,1.098,1.1008
EUR,20/07/2016,1.1014,1.103,1.0982,1.1006
EUR,19/07/2016,1.1071,1.1082,1.1,1.1014
EUR,18/07/2016,1.1043,1.1084,1.1038,1.1071
EUR,15/07/2016,1.1113,1.1149,1.1025,1.1035
EUR,14/07/2016,1.1108,1.1165,1.1088,1.1113
EUR,13/07/2016,1.1092,1.112,1.1042,1.1108
EUR,12/07/2016,1.1053,1.1126,1.1051,1.1092
EUR,11/07/2016,1.1051,1.1075,1.1016,1.1053
EUR,08/07/2016,1.1064,1.112,1.1002,1.1051
EUR,07/07/2016,1.1089,1.1112,1.1053,1.1064
EUR,06/07/2016,1.109,1.1096,1.1029,1.1089
EUR,04/07/2016,1.1143,1.1148,1.1098,1.1148
EUR,01/07/2016,1.1073,1.1169,1.1035,1.1136
EUR,30/06/2016,1.1098,1.1155,1.1024,1.1073
EUR,29/06/2016,1.1038,1.1112,1.0996,1.1052
EUR,28/06/2016,1.1038,1.1112,1.0996,1.1052
EUR,27/06/2016,1.1072,1.1084,1.0971,1.1038
EUR,24/06/2016,1.1353,1.1428,1.0913,1.1117
EUR,23/06/2016,1.1303,1.1421,1.1288,1.1353
EUR,22/06/2016,1.1259,1.1338,1.1237,1.1303
EUR,21/06/2016,1.1315,1.135,1.1243,1.1259
EUR,20/06/2016,1.1281,1.1382,1.1281,1.1315
EUR,17/06/2016,1.1207,1.1296,1.1206,1.1277
EUR,16/06/2016,1.1238,1.1298,1.1131,1.1207
EUR,15/06/2016,1.1213,1.1252,1.119,1.1238
EUR,14/06/2016,1.1284,1.1299,1.1189,1.1213
EUR,13/06/2016,1.126,1.1303,1.1232,1.1284
EUR,09/06/2016,1.1399,1.1416,1.1306,1.1319
EUR,08/06/2016,1.1349,1.1411,1.1345,1.1399
EUR,07/06/2016,1.1378,1.1393,1.1339,1.1349
EUR,06/06/2016,1.1351,1.1384,1.1326,1.1378
EUR,03/06/2016,1.1156,1.1374,1.1137,1.1367
EUR,02/06/2016,1.1174,1.122,1.1145,1.1156
EUR,01/06/2016,1.1139,1.1186,1.1114,1.1174
EUR,31/05/2016,1.1134,1.1173,1.1122,1.1139
EUR,30/05/2016,1.1117,1.1145,1.1098,1.1134
EUR,27/05/2016,1.1176,1.1201,1.1111,1.1115
EUR,26/05/2016,1.1159,1.1217,1.115,1.1176
EUR,25/05/2016,1.1149,1.1165,1.1129,1.1159
EUR,24/05/2016,1.121,1.1231,1.114,1.1149
EUR,23/05/2016,1.1217,1.1243,1.1188,1.121
EUR,20/05/2016,1.1208,1.1237,1.1196,1.1224
EUR,19/05/2016,1.1281,1.1293,1.118,1.1208
EUR,18/05/2016,1.1332,1.1332,1.1256,1.1281
EUR,17/05/2016,1.1328,1.1349,1.1302,1.1332
EUR,16/05/2016,1.1307,1.1342,1.1302,1.1328
EUR,13/05/2016,1.1386,1.139,1.1283,1.1309
EUR,11/05/2016,1.1382,1.1447,1.1366,1.1432
EUR,10/05/2016,1.1391,1.141,1.1359,1.1382
EUR,09/05/2016,1.1402,1.142,1.1376,1.1391
EUR,06/05/2016,1.1412,1.1479,1.1387,1.1404
EUR,05/05/2016,1.1497,1.1503,1.1386,1.1412
EUR,04/05/2016,1.1527,1.1539,1.1467,1.1497
EUR,03/05/2016,1.1524,1.1616,1.1501,1.1527
EUR,02/05/2016,1.1449,1.1535,1.1431,1.1524
EUR,29/04/2016,1.1337,1.1459,1.1336,1.1451
EUR,28/04/2016,1.1324,1.1368,1.1272,1.1337
EUR,27/04/2016,1.1295,1.1334,1.128,1.1324
EUR,26/04/2016,1.1266,1.134,1.1256,1.1295
EUR,25/04/2016,1.1235,1.1278,1.1217,1.1266
EUR,22/04/2016,1.1298,1.1309,1.1218,1.1222
EUR,21/04/2016,1.1327,1.1398,1.127,1.1298
EUR,20/04/2016,1.1376,1.1388,1.1318,1.1327
EUR,19/04/2016,1.1325,1.1385,1.1304,1.1376
EUR,18/04/2016,1.1309,1.1332,1.1274,1.1325
EUR,15/04/2016,1.1262,1.1317,1.1246,1.1284
EUR,14/04/2016,1.1287,1.1295,1.1234,1.1262
EUR,13/04/2016,1.1376,1.1398,1.1273,1.1287
EUR,12/04/2016,1.1414,1.1465,1.1346,1.1376
EUR,11/04/2016,1.14,1.1447,1.1372,1.1414
EUR,08/04/2016,1.1376,1.1419,1.1349,1.1399
EUR,07/04/2016,1.1415,1.1454,1.1338,1.1376
EUR,06/04/2016,1.1396,1.1432,1.1327,1.1415
EUR,05/04/2016,1.1395,1.1407,1.1336,1.1396
EUR,04/04/2016,1.1393,1.1413,1.1358,1.1395
EUR,01/04/2016,1.1381,1.1438,1.1335,1.1391
EUR,31/03/2016,1.1319,1.1412,1.131,1.1381
EUR,30/03/2016,1.1265,1.1365,1.1261,1.1319
EUR,29/03/2016,1.1193,1.1271,1.1169,1.1265
EUR,28/03/2016,1.1164,1.122,1.1153,1.1193
EUR,25/03/2016,1.1185,1.1186,1.1154,1.1167
EUR,24/03/2016,1.1184,1.1188,1.1144,1.1185
EUR,23/03/2016,1.1221,1.1225,1.116,1.1184
EUR,22/03/2016,1.1248,1.126,1.1189,1.1221
EUR,21/03/2016,1.1273,1.1288,1.1235,1.1248
EUR,18/03/2016,1.1318,1.1337,1.1256,1.127
EUR,17/03/2016,1.109,1.1342,1.109,1.1318
EUR,16/03/2016,1.1111,1.1116,1.1058,1.109
EUR,15/03/2016,1.1085,1.1125,1.1072,1.1111
EUR,14/03/2016,1.1151,1.1176,1.1084,1.1085
EUR,11/03/2016,1.1194,1.1215,1.108,1.1156
EUR,10/03/2016,1.1029,1.1218,1.0822,1.1194
EUR,09/03/2016,1.1019,1.1035,1.0946,1.1029
EUR,08/03/2016,1.1021,1.1058,1.1002,1.1019
EUR,07/03/2016,1.101,1.1025,1.094,1.1021
